"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.598679543E0,-1.516985893E-1,1.516140997E-2,-4.348325729E-2,1.585342992E-1
1.603646679E0,-1.029062271E-2,-1.577588916E-2,-7.161521912E-2,7.405076099E-2
1.608612720E0,8.786678314E-3,3.657732904E-2,-8.763694763E-2,9.536949882E-2
1.613579074E0,8.728170395E-2,4.347549379E-2,9.822273254E-2,1.384049117E-1
1.618544647E0,2.485275269E-2,-6.144343317E-2,2.731351852E-1,2.810618868E-1
1.623516158E0,-1.037583351E-1,-6.331354380E-3,-2.209663391E-3,1.039748083E-1
1.628475429E0,-1.433658600E-1,1.269167662E-2,-1.921505928E-1,2.400764436E-1
1.633438189E0,-4.367351532E-3,3.868271410E-2,-2.285804749E-1,2.318716447E-1
1.638401679E0,-8.944511414E-3,1.380981654E-1,-6.051683426E-2,1.510410368E-1
1.643366366E0,8.621263504E-2,8.231430501E-2,1.275963783E-1,1.746112797E-1
1.648331574E0,1.210374832E-1,4.117579758E-2,1.955051422E-1,2.335974728E-1
1.653299439E0,-9.136819839E-2,8.344477415E-2,1.331090927E-2,1.244522331E-1
1.658266887E0,-1.596236229E-1,4.949600995E-2,-1.078338623E-1,1.988911709E-1
1.663234543E0,-1.607947350E-1,1.083969548E-1,-1.994652748E-1,2.781928153E-1
1.668202199E0,-2.341270447E-4,2.357027382E-1,-2.097387314E-1,3.155093834E-1
1.673160429E0,8.783626556E-2,1.434727460E-1,6.503248215E-2,1.803575952E-1
1.678120429E0,2.295818329E-1,2.205656618E-1,2.664561272E-1,4.151576771E-1
1.683080949E0,3.289842606E-2,1.544474363E-1,1.359338760E-1,2.083610705E-1
1.688043918E0,-5.777311325E-2,2.100285739E-1,-1.002597809E-1,2.397952421E-1
1.693008397E0,-1.380748749E-1,2.271033973E-1,-2.015614510E-1,3.335680480E-1
1.697975637E0,-1.571083069E-2,3.105446100E-1,-1.263017654E-1,3.356142443E-1
1.702943554E0,7.957696915E-2,2.650909126E-1,3.140687943E-2,2.785535461E-1
1.707913189E0,1.786684990E-1,4.027505219E-1,2.995882034E-1,5.328071950E-1
1.712883814E0,-3.900861740E-2,3.041216135E-1,3.816938400E-2,3.089798212E-1
1.717854751E0,-7.440805435E-2,5.388869047E-1,-7.772445679E-5,5.439996881E-1
1.722812824E0,-1.476335526E-1,5.103520155E-1,-2.707028389E-1,5.962674505E-1
1.727772460E0,8.214950562E-3,5.722143054E-1,-4.183058739E-1,7.088557687E-1
1.732732981E0,5.119037628E-2,6.194963455E-1,1.692895889E-1,6.442477331E-1
1.737690741E0,2.122445107E-1,5.782673359E-1,4.482331276E-1,7.618095436E-1
1.742649647E0,-8.908319473E-2,6.606880426E-1,-1.681704521E-1,6.875505845E-1
1.747610637E0,-9.058237076E-2,7.688134313E-1,-2.286624908E-1,8.071962541E-1
1.752577772E0,-1.753644943E-1,6.810621023E-1,4.881095886E-2,7.049686538E-1
1.757545585E0,1.727924347E-1,6.248076558E-1,-2.721796036E-1,7.030814809E-1
1.762516106E0,1.312537193E-1,7.592516541E-1,9.089660645E-2,7.758561763E-1
1.767487616E0,1.230154037E-1,6.975270510E-1,4.298453331E-1,8.285190322E-1
1.772460533E0,-1.563029289E-1,8.665931821E-1,-1.150331497E-1,8.880579792E-1
1.777404751E0,-7.662630081E-2,8.965537548E-1,-2.375936508E-1,9.306615755E-1
1.782353866E0,-6.669044495E-2,8.572613001E-1,-2.283062935E-1,8.896450504E-1
1.787306366E0,1.763391495E-1,7.922779322E-1,-1.434254646E-1,8.242394563E-1
1.792265949E0,1.252312660E-1,7.705564499E-1,4.846711159E-1,9.188831281E-1
1.797232720E0,1.307697296E-1,8.413663507E-1,1.746873856E-1,8.692029342E-1
1.802204126E0,-2.248191833E-2,1.008983850E0,-5.369338989E-1,1.143176215E0
1.807178866E0,-1.733160019E-2,9.568077326E-1,-1.050653458E-1,9.627149881E-1
1.812151418E0,6.835460663E-2,9.120829105E-1,1.927256584E-1,9.347249688E-1
1.817126158E0,2.271270752E-2,8.867692947E-1,2.742042542E-1,9.284738134E-1
1.822102616E0,-2.779006958E-2,1.006354332E0,-2.462339401E-2,1.007039046E0
1.827079439E0,1.262521744E-2,1.101225376E0,-5.183377266E-1,1.217181467E0
1.832031054E0,-8.933734894E-2,1.193122149E0,-2.054662704E-1,1.213976117E0
1.836984491E0,1.419734955E-1,1.132225275E0,2.617216110E-1,1.170721465E0
1.841940272E0,5.288839340E-2,1.138193727E0,4.448456764E-1,1.223180206E0
1.846899022E0,2.228021622E-1,1.257779241E0,-1.592226028E-1,1.287245609E0
1.851860793E0,1.568417549E-1,1.279124379E0,-7.779240608E-1,1.505298760E0
1.856825793E0,-1.716423035E-2,1.333771348E0,-8.794069290E-2,1.336777538E0
1.861793449E0,9.719276428E-2,1.193059802E0,6.870522499E-1,1.380173510E0
1.866763710E0,-7.982110977E-2,1.119831681E0,3.277816772E-1,1.169544882E0
1.871735168E0,1.696734428E-1,1.253670454E0,-5.889396667E-1,1.395467168E0
1.876707564E0,1.282210350E-1,1.156273603E0,-6.199598312E-1,1.318241052E0
1.881679283E0,-2.909708023E-2,1.185736418E0,1.710319519E-1,1.198361140E0
1.886653762E0,1.849503517E-1,1.022423029E0,8.395242691E-1,1.335798069E0
1.891609335E0,2.919011116E-1,9.574547410E-1,1.111354828E-1,1.007113169E0
1.896565689E0,2.702512741E-1,1.154417276E0,-8.872685432E-1,1.480864770E0
1.901523397E0,1.047439575E-1,1.131534934E0,-3.578348160E-1,1.191380862E0
1.906483606E0,2.587175369E-2,1.104126453E0,5.237593651E-1,1.222329107E0
1.911445949E0,5.395269394E-2,1.019739509E0,6.859192848E-1,1.230148293E0
1.916411001E0,1.145296097E-1,1.049888015E0,-3.310313225E-1,1.106780742E0
1.921378137E0,1.137084961E-1,1.151394844E0,-8.652195930E-1,1.444729959E0
1.926346991E0,2.545881271E-2,1.152482867E0,-1.624941826E-1,1.164160328E0
1.931316991E0,9.223794937E-2,1.115696192E0,6.390018463E-1,1.289034209E0
1.936290168E0,9.345340729E-2,1.059941769E0,6.222100258E-1,1.232621356E0
1.941258554E0,2.585039139E-1,1.063717365E0,-7.792940140E-1,1.343732885E0
1.946227720E0,2.097907066E-1,1.084749222E0,-9.969439507E-1,1.488149944E0
1.951184647E0,7.152414322E-2,1.060569048E0,1.718525887E-1,1.076780256E0
1.956142512E0,1.453442574E-1,9.628341198E-1,9.631638527E-1,1.369620058E0
1.961099804E0,1.130137444E-1,8.347316980E-1,2.712650299E-1,8.849484903E-1
1.966059856E0,3.144869804E-1,8.431649804E-1,-1.090196609E0,1.413632870E0
1.971023710E0,1.307191849E-1,8.543570042E-1,-8.736748695E-1,1.228951249E0
1.975991366E0,4.374599457E-2,8.396831751E-1,5.760688782E-1,1.019233486E0
1.980960481E0,9.934854507E-2,7.750117779E-1,1.102179050E0,1.351041098E0
1.985928033E0,5.529489517E-1,8.174573183E-1,-4.445714951E-1,1.082419893E0
1.990896783E0,4.147391319E-1,8.238568306E-1,-1.200279713E0,1.513743708E0
1.995865689E0,-1.274600029E-1,8.781076074E-1,-4.185013771E-1,9.810516934E-1
2.000837720E0,-2.849960327E-2,8.538874984E-1,9.031114578E-1,1.243200061E0
2.005796418E0,-1.574163437E-1,9.247139692E-1,1.110390186E0,1.453561900E0
2.010756366E0,2.056951523E-1,1.154073715E0,-5.599918365E-1,1.299148757E0
2.015717356E0,6.142616272E-3,1.053699255E0,-8.276882172E-1,1.339920758E0
2.020679960E0,-2.200922966E-1,1.163654447E0,3.367328644E-1,1.231227563E0
2.025644022E0,-6.068611145E-2,1.050707579E0,1.450697422E0,1.792258974E0
2.030609699E0,1.085977554E-1,1.016400814E0,4.893956184E-1,1.133301442E0
2.035568137E0,2.158241272E-1,9.797949791E-1,-1.208296776E0,1.570528368E0
2.040532876E0,-2.253570557E-1,1.056009412E0,-6.498241425E-1,1.260243269E0
2.045499751E0,-5.189847946E-2,9.913622141E-1,9.567480087E-1,1.378716520E0
2.050470324E0,4.354000092E-2,7.232508659E-1,1.095625877E0,1.313538583E0
2.055443085E0,2.933392525E-1,8.236830235E-1,-4.569497108E-1,9.865620500E-1
2.060391314E0,-5.674362183E-3,8.502090573E-1,-1.053575039E0,1.353849328E0
2.065343866E0,-6.677150726E-2,8.577910066E-1,-1.724195480E-2,8.605586152E-1
2.070300585E0,1.368737221E-1,7.005082369E-1,1.236980438E0,1.428134031E0
2.075262304E0,2.310814857E-1,7.580695748E-1,4.535336494E-1,9.131050895E-1
2.080228658E0,2.251944542E-1,9.303147197E-1,-1.136144638E0,1.485605149E0
2.085202095E0,-7.793998718E-2,9.521245956E-1,-8.187799454E-1,1.258179831E0
2.090177147E0,-6.259250641E-2,9.119060040E-1,4.800095558E-1,1.032424116E0
2.095152512E0,5.702018738E-2,7.114500999E-1,1.224426746E0,1.417262645E0
2.100125689E0,1.942811012E-1,8.431916833E-1,-9.650707245E-2,8.706497436E-1
2.105088501E0,1.445150375E-2,9.318745136E-1,-1.288594246E0,1.590306287E0
2.110055064E0,-1.876683235E-1,8.822343946E-1,-5.241580009E-1,1.043215479E0
2.115020793E0,-2.513885498E-3,7.468006611E-1,1.056025505E0,1.293409222E0
2.119986783E0,6.839513779E-2,7.473005056E-1,1.061392784E0,1.299880988E0
2.124951887E0,1.914091110E-1,8.647540808E-1,-8.877644539E-1,1.254018658E0
2.129914595E0,-9.034681320E-2,9.514288902E-1,-1.189799786E0,1.526107142E0
2.134864439E0,-2.086596489E-1,8.971002102E-1,1.432142258E-1,9.321147733E-1
2.139819387E0,-1.905918121E-2,7.304300070E-1,1.172554970E0,1.381584744E0
2.144777876E0,5.158805847E-2,8.026459217E-1,3.032946587E-1,8.595867922E-1
2.149740376E0,6.293201447E-2,9.130486250E-1,-1.207331181E0,1.515013798E0
2.154707824E0,-2.263321877E-1,9.533176422E-1,-7.279357910E-1,1.220627421E0
2.159678137E0,1.145839691E-2,9.008646011E-1,8.927659988E-1,1.268353048E0
2.164653293E0,1.161737442E-1,7.721405029E-1,1.244738579E0,1.469377904E0
2.169628970E0,2.637758255E-1,9.198336601E-1,-5.842561722E-1,1.121172120E0
2.174607564E0,9.399509430E-2,9.751486778E-1,-1.235809326E0,1.577014493E0
2.179565481E0,-1.883134842E-1,9.958742261E-1,-5.072975159E-2,1.014791087E0
2.184526262E0,2.047109604E-2,8.168699741E-1,1.243820667E0,1.488215533E0
2.189487304E0,1.002521515E-1,7.717798948E-1,6.949868202E-1,1.043408539E0
2.194450689E0,2.627053261E-1,8.315556645E-1,-9.801955223E-1,1.311976438E0
2.199416626E0,-1.019678116E-1,8.390311599E-1,-1.010944843E0,1.317717799E0
2.204382772E0,-1.617183685E-1,8.917733431E-1,4.810738564E-1,1.026082151E0
2.209349387E0,8.206605911E-2,6.752539277E-1,1.462784767E0,1.613208598E0
2.214314491E0,3.416185379E-1,7.759587169E-1,-7.107973099E-2,8.508040220E-1
2.219283241E0,1.690573692E-1,8.982393742E-1,-1.378499508E0,1.653987685E0
2.224245793E0,-7.324504852E-2,8.956799507E-1,-4.608817101E-1,1.009960079E0
2.229210376E0,1.213994026E-1,8.149405718E-1,9.112024307E-1,1.228477033E0
2.234158293E0,1.520385742E-1,7.457941175E-1,9.977293015E-1,1.254905715E0
2.239110220E0,3.446493149E-1,8.055402637E-1,-6.028280258E-1,1.063522400E0
2.244067460E0,8.409452438E-2,8.584892750E-1,-1.211594105E0,1.487291498E0
2.249025741E0,-6.533956528E-2,9.641870856E-1,4.230070114E-2,9.673238052E-1
2.253988658E0,1.840105057E-1,8.375750780E-1,1.380069733E0,1.624802863E0
2.258958085E0,2.091469765E-1,8.253613710E-1,3.428006172E-1,9.178649758E-1
2.263931262E0,3.209843636E-1,8.444281816E-1,-1.481540203E0,1.735238107E0
2.268905845E0,-5.560684204E-2,8.664173484E-1,-9.611964226E-1,1.295248897E0
2.273880949E0,-6.364250183E-2,8.741116524E-1,7.151269913E-1,1.131162306E0
2.278850689E0,1.338100433E-2,7.594665885E-1,1.167317867E0,1.392695068E0
2.283820689E0,1.375446320E-1,7.307862639E-1,-4.389247894E-1,8.634940996E-1
2.288785116E0,1.169209480E-1,7.815347314E-1,-1.378365517E0,1.588823005E0
2.293752981E0,-4.001607895E-1,1.090772152E0,-5.049085617E-2,1.162953942E0
2.298713137E0,-1.142868996E-1,1.153002620E0,1.395156384E0,1.813542906E0
2.303674387E0,1.955032349E-5,8.938536048E-1,7.163448334E-1,1.145479894E0
2.308636418E0,1.402816772E-1,8.792235255E-1,-8.930783272E-1,1.261071709E0
2.313599491E0,-1.798267365E-1,9.320066571E-1,-7.648639679E-1,1.219012286E0
2.318563241E0,-2.484440804E-1,9.177960157E-1,2.284932137E-1,9.778973035E-1
2.323532095E0,9.841156006E-2,7.457450032E-1,7.493443489E-1,1.061761460E0
2.328500012E0,-2.944087982E-2,8.557445407E-1,2.440404892E-2,8.565985302E-1
2.333467929E0,-1.517043114E-1,1.025490642E0,-8.094167709E-1,1.315218903E0
2.338430897E0,-3.040938377E-1,9.920015931E-1,-3.369956017E-1,1.090919914E0
2.343394283E0,-3.576660156E-2,9.945229888E-1,5.553598404E-1,1.139640196E0
2.348357929E0,1.621642113E-1,7.841144800E-1,9.443020821E-1,1.238078823E0
2.353322199E0,1.391167641E-1,9.872710109E-1,-1.848063469E-1,1.014007351E0
2.358286991E0,-1.051149368E-1,1.125722051E0,-9.611110687E-1,1.483925123E0
2.363253554E0,-2.216010094E-1,1.106499434E0,-4.631567001E-2,1.129421598E0
2.368220585E0,9.196853638E-2,1.020206451E0,9.338827133E-1,1.386151629E0
2.373176314E0,1.459121704E-2,9.385774136E-1,6.481161118E-1,1.140699329E0
2.378132876E0,1.854467392E-2,1.081636786E0,-3.922739029E-1,1.150721885E0
2.383089908E0,-2.658753395E-1,1.129044056E0,-7.691416740E-1,1.391764740E0
2.388051418E0,-2.481951714E-1,1.181291103E0,-3.637170792E-2,1.207630910E0
2.393017356E0,3.196763992E-2,1.075701356E0,7.812824249E-1,1.329871259E0
2.397987668E0,1.459360123E-2,1.041671276E0,5.459575653E-1,1.176163970E0
2.402960168E0,6.399774551E-2,1.186960220E0,-5.946545601E-1,1.329129159E0
2.407934491E0,-1.150746346E-1,1.267637968E0,-7.825188637E-1,1.494149913E0
2.412888501E0,-2.350378036E-2,1.228894711E0,1.127161980E-1,1.234276946E0
2.417853085E0,1.964616776E-1,1.125502586E0,8.439979553E-1,1.420452678E0
2.422819699E0,6.627845764E-2,9.908404350E-1,3.505048752E-1,1.053096040E0
2.427787824E0,1.228594780E-1,1.026260376E0,-6.678957939E-1,1.230605380E0
2.432757824E0,-4.200220108E-2,1.097734451E0,-4.755311012E-1,1.197044251E0
2.437729387E0,1.828174591E-1,1.095143795E0,4.960017204E-1,1.216050929E0
2.442701783E0,4.136943817E-1,1.042096138E0,6.868376732E-1,1.314858696E0
2.447674908E0,2.471508980E-1,9.506452084E-1,-8.835029602E-2,9.862127830E-1
2.452640585E0,1.194696426E-1,1.022134304E0,-6.327085495E-1,1.208036274E0
2.457586210E0,-2.846717834E-4,1.081679106E0,-4.162240028E-1,1.158996199E0
2.462536939E0,2.052001953E-1,1.079135180E0,1.752214432E-1,1.112358939E0
2.467488866E0,4.337515831E-1,9.593502879E-1,3.953127861E-1,1.124617984E0
2.472445689E0,1.646661758E-1,9.042025805E-1,3.878116608E-2,9.198919691E-1
2.477407408E0,1.493854523E-1,9.855504632E-1,-2.332234383E-1,1.023727943E0
2.482372199E0,1.176643372E-1,1.095496058E0,-1.702408791E-1,1.114871503E0
2.487340012E0,2.677993774E-1,1.188672304E0,-1.427030563E-2,1.218549135E0
2.492308814E0,3.673858643E-1,1.100089431E0,4.497976303E-1,1.243980320E0
2.497280793E0,2.035307884E-1,8.775448799E-1,2.844743729E-1,9.446880262E-1
2.502256001E0,2.693204880E-1,9.351603985E-1,-4.325718880E-1,1.064977434E0
2.507224699E0,3.859429359E-1,8.996195197E-1,-3.241252899E-1,1.031176238E0
2.512191470E0,2.322311401E-1,1.146366596E0,-1.274490356E-2,1.169722235E0
2.517158501E0,2.101602554E-1,1.058079243E0,4.344043732E-1,1.162929996E0
2.522128918E0,1.351442337E-1,7.856537104E-1,4.411654472E-1,9.111216540E-1
2.527097824E0,1.892762184E-1,9.319664836E-1,-2.715678215E-1,9.890076315E-1
2.532066991E0,7.435369492E-2,8.632035851E-1,-5.606079102E-2,8.682117908E-1
2.537027043E0,1.192178726E-1,9.978957772E-1,3.532242775E-1,1.065258782E0
2.541991939E0,3.432908058E-1,9.434934855E-1,-4.636144638E-2,1.005076076E0
2.546958345E0,2.853064537E-1,7.769134045E-1,1.209845543E-1,8.364397605E-1
2.551893606E0,9.552955627E-3,8.901236057E-1,1.687936783E-1,9.060367533E-1
2.556834804E0,2.325234413E-1,9.065770507E-1,-9.607648849E-2,9.408399392E-1
2.561783137E0,1.202249527E-2,1.155774951E0,-2.639431953E-1,1.185591113E0
2.566740168E0,9.532451630E-2,1.144161820E0,-1.408729553E-1,1.156736022E0
2.571705533E0,8.297872543E-2,9.972364306E-1,4.443340302E-1,1.094896661E0
2.576679022E0,-6.045484543E-2,8.442147970E-1,3.695411682E-1,9.235334790E-1
2.581658085E0,2.341866493E-1,8.040503263E-1,-1.985287666E-1,8.606706601E-1
2.586639283E0,-1.444149017E-2,9.709718227E-1,-2.756381035E-1,1.009441034E0
2.591620897E0,1.683139801E-2,1.075085402E0,-3.135061264E-2,1.075674104E0
2.596596522E0,8.585548401E-2,9.455327988E-1,3.035430908E-1,9.967656925E-1
2.601576522E0,1.398468018E-2,8.832881451E-1,-1.743841171E-2,8.835709460E-1
2.606532616E0,1.378445625E-1,8.643824458E-1,-4.215846062E-1,9.715408979E-1
2.611481158E0,4.889488220E-3,8.648768067E-1,3.920412064E-2,8.657787021E-1
2.616431574E0,-1.464576721E-1,1.005843401E0,5.235576630E-2,1.017797585E0
2.621385845E0,9.336566925E-2,8.798185587E-1,-6.558513641E-2,8.871861442E-1
2.626347304E0,2.459893227E-1,8.141285777E-1,-7.037639618E-3,8.505090336E-1
2.631313501E0,-5.643320084E-2,9.030694962E-1,8.436250687E-2,9.087553321E-1
2.636282304E0,-8.083343506E-2,9.413706660E-1,2.819547653E-1,9.860077407E-1
2.641253241E0,-1.554484367E-1,1.026937485E0,-1.392498016E-1,1.047929063E0
2.646226001E0,1.512751579E-1,8.937156200E-1,-3.651714325E-1,9.772215501E-1
2.651202460E0,1.708960533E-1,7.615273595E-1,-1.122012138E-1,7.884912762E-1
2.656178137E0,-1.017456055E-1,7.491718531E-1,-3.127646446E-1,8.181884603E-1
2.661151679E0,-2.172813416E-1,8.324230909E-1,-4.693503380E-1,9.800148588E-1
2.666110741E0,-2.318892479E-1,9.558344483E-1,1.329231262E-1,9.925022284E-1
2.671059179E0,2.138738632E-1,9.692848921E-1,-2.480201721E-1,1.023117411E0
2.676009595E0,-8.969783783E-3,1.210801244E0,-6.541776657E-2,1.212600344E0
2.680963814E0,-4.749965668E-2,1.065016747E0,1.969079971E-1,1.084107765E0
2.685922772E0,6.895065308E-3,9.722770452E-1,-3.766665459E-1,1.042711792E0
2.690886366E0,1.381430626E-1,7.878796458E-1,-5.348539352E-2,8.016848067E-1
2.695857981E0,-2.052893639E-1,1.113501549E0,3.699264526E-1,1.191165397E0
2.700832824E0,1.117606163E-1,1.243818283E0,-1.528816223E-1,1.258152275E0
2.705810324E0,3.340239525E-1,1.263611794E0,-4.532260895E-1,1.383365698E0
2.710788137E0,-1.862711906E-1,1.235346317E0,-6.016445160E-2,1.250758666E0
2.715763293E0,-2.108688354E-1,1.297659636E0,3.370795250E-1,1.357206249E0
2.720722564E0,-2.145400047E-1,1.339964867E0,3.444738388E-1,1.400069814E0
2.725671210E0,2.089138031E-1,1.208553433E0,-2.131142616E-1,1.244855039E0
2.730621887E0,1.877102852E-1,1.142221451E0,-4.269952774E-1,1.233786838E0
2.735576314E0,2.661275864E-2,9.575186372E-1,-3.814792633E-2,9.586477162E-1
2.740537304E0,9.470081329E-2,8.239486217E-1,-2.414388657E-1,8.638010773E-1
2.745503137E0,1.941041946E-1,8.200423717E-1,-5.915832520E-2,8.447754952E-1
2.750472460E0,-1.500897408E-1,1.059033513E0,4.288139343E-1,1.152371599E0
2.755443970E0,2.254352570E-1,1.103398085E0,-4.051518440E-1,1.196852708E0
2.760417147E0,2.418918610E-1,1.278184891E0,-1.037753105E0,1.664091282E0
2.765397304E0,-3.659634590E-1,1.206422925E0,-1.096010208E-1,1.265463516E0
2.770369439E0,-4.991011620E-1,1.222910762E0,4.694199562E-1,1.401773090E0
2.775316991E0,-2.991142273E-1,1.063264847E0,5.619277954E-1,1.239259578E0
2.780266783E0,4.824924469E-2,1.004716516E0,-3.672447205E-1,1.070818356E0
2.785220220E0,7.767152786E-2,1.022897243E0,-8.951916695E-1,1.361513776E0
2.790179231E0,-8.987092972E-2,1.050936580E0,-3.858757019E-1,1.123140479E0
2.795143814E0,-1.444988251E-1,1.092892885E0,-6.358432770E-2,1.104236268E0
2.800113970E0,-1.867251396E-1,1.201123118E0,2.654433250E-1,1.244195797E0
2.805088137E0,-2.767667770E-1,1.391796112E0,7.039465904E-1,1.584057154E0
2.810074647E0,-6.778144836E-2,1.248022318E0,-3.045263290E-1,1.286425402E0
2.815052251E0,-1.325588226E-1,1.219332695E0,-1.365023613E0,1.835111312E0
2.820001939E0,-6.638636589E-1,1.184054136E0,1.456193924E-1,1.365248755E0
2.824953501E0,-7.791776657E-1,1.219576359E0,7.831015587E-1,1.645518879E0
2.829908449E0,-7.840728760E-2,1.204507589E0,-7.890701294E-3,1.207082640E0
2.834869595E0,-3.048753738E-1,1.258792520E0,9.582519531E-2,1.298726326E0
2.839835012E0,-2.282576561E-1,1.324676991E0,6.606626511E-2,1.345821473E0
2.844805116E0,-8.326101303E-2,1.204467893E0,-3.364753723E-1,1.253351897E0
2.849778814E0,-3.736248016E-1,1.213102460E0,-4.629220963E-1,1.351114332E0
2.854752720E0,-7.281994820E-1,1.359269381E0,3.810315132E-1,1.588418317E0
2.859726626E0,-4.673252106E-1,1.341930628E0,1.344336033E0,1.956121170E0
2.864700533E0,-2.669134140E-1,1.290946960E0,7.591490746E-1,1.521214693E0
2.869674751E0,-1.204061508E-1,1.078463912E0,-5.480237007E-1,1.215694052E0
2.874628501E0,-2.303991318E-1,1.024913907E0,-1.398987770E-1,1.059765986E0
2.879584179E0,-4.826889038E-1,8.715066910E-1,6.907553673E-1,1.212293474E0
2.884541835E0,-4.211902618E-2,5.458574295E-1,2.512016296E-1,6.023591989E-1
2.889500376E0,1.761341095E-2,9.758491516E-1,2.471890450E-1,1.006823829E0
2.894460585E0,3.261890411E-1,8.039234877E-1,3.857717514E-1,9.494799149E-1
2.899423293E0,2.828025818E-1,8.588356972E-1,5.376739502E-1,1.051983523E0
2.904391731E0,4.248704910E-1,5.640054941E-1,-2.165646553E-1,7.385914848E-1
2.909362408E0,-1.064729691E-2,5.735160112E-1,5.378007889E-2,5.761304340E-1
2.914330741E0,2.007274628E-1,5.591896772E-1,5.171208382E-1,7.876538394E-1
2.919299074E0,3.249154091E-1,1.086779118E0,1.016868591E0,1.523378024E0
2.924267668E0,2.784252167E-1,9.685273170E-1,2.852101326E-1,1.047334992E0
2.929237043E0,5.822119713E-1,8.181557655E-1,-2.723369598E-1,1.040440799E0
2.934211731E0,5.629429817E-1,4.885991812E-1,1.699333191E-1,7.645333828E-1
2.939175220E0,1.303281784E-1,3.661565781E-1,7.654142380E-2,3.961245553E-1
2.944139804E0,-1.071734428E-1,5.037833452E-1,-3.407173157E-1,6.175533135E-1
2.949088970E0,4.260344505E-1,2.772089243E-1,6.130456924E-2,5.119652244E-1
2.954040220E0,2.339067459E-1,5.347861052E-1,1.273402691E0,1.400807966E0
2.958994751E0,1.302218437E-1,5.808148384E-1,-6.063079834E-2,5.983140470E-1
2.963955064E0,-9.548711777E-2,8.048856258E-1,-1.184629917E0,1.435376850E0
2.968919543E0,1.307430267E-1,5.241179466E-1,-7.925891876E-2,5.459627617E-1
2.973890637E0,-1.668357849E-2,5.446952581E-1,9.253993034E-1,1.073934419E0
2.978862929E0,2.835454941E-1,2.564283609E-1,3.207111359E-1,4.990082005E-1
2.983836314E0,9.392547607E-2,3.271479607E-1,2.439599037E-1,4.187651106E-1
2.988794231E0,9.867429733E-2,8.125376701E-2,-4.406046867E-1,4.587714917E-1
2.993752512E0,-1.958560944E-2,2.274441719E-1,2.601170540E-1,3.460857252E-1
2.998714908E0,-1.801314354E-1,1.276926994E-1,8.652048111E-1,8.929345579E-1
3.003679283E0,5.448436737E-2,2.353582382E-1,1.758246422E-1,2.987914848E-1
3.008647304E0,3.666424751E-1,1.786358356E-1,4.555630684E-1,6.114533307E-1
3.013619283E0,-6.775140762E-2,1.674304008E-1,6.383433342E-1,6.634044051E-1
3.018592199E0,-3.795909882E-2,-8.568561077E-2,2.686796188E-1,2.845551874E-1
3.023567564E0,2.909989357E-1,-7.792103291E-2,-8.608388901E-2,3.133089592E-1
3.028536835E0,-6.097888947E-2,-2.145639658E-1,5.026102066E-2,2.286532103E-1
3.033506314E0,-2.207460403E-1,-1.268079281E-1,8.631958961E-1,8.999534544E-1
3.038441679E0,4.590482712E-1,-9.202384949E-2,3.013491631E-1,5.567809464E-1
3.043385897E0,6.353149414E-1,-2.021440268E-1,1.779437065E-1,6.900371331E-1
3.048337512E0,1.594271660E-1,-4.843478203E-1,7.370724678E-1,8.962620460E-1
3.053297199E0,5.751471519E-1,-7.786595225E-1,4.608807564E-1,1.072154826E0
3.058263449E0,5.129833221E-1,-6.638641953E-1,-1.724171638E-1,8.565017438E-1
3.063235376E0,8.032693863E-1,-7.564380169E-1,4.490852356E-3,1.103385856E0
3.068211783E0,7.943997383E-1,-5.628049374E-1,7.996802330E-1,1.259884446E0
3.073189595E0,1.257407665E0,-6.036809683E-1,2.255587578E-1,1.412933651E0
3.078167512E0,8.882040977E-1,-3.873629570E-1,-3.706040382E-1,1.037450689E0
3.083140533E0,9.785408974E-1,-4.767698646E-1,-5.440654755E-1,1.216905515E0
3.088114595E0,7.548298836E-1,-3.463984728E-1,5.799722672E-2,8.325405296E-1
3.093076939E0,1.064778805E0,-5.546773076E-1,-1.903009415E-1,1.215580218E0
3.098028293E0,7.388186455E-1,-3.925311565E-1,5.188035965E-2,8.382274581E-1
3.102981158E0,6.618318558E-1,-5.048949122E-1,2.571387291E-1,8.712408414E-1
